LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,HR,T2M,WS2M,PRECTOTCORR,CLOUD_AMT
-3.300622,55.98002,2019,4,20,110,2019-04-20,14,19.01,2.49,0,2.59
-3.300622,55.98002,2019,4,20,110,2019-04-20,15,18.89,2.37,0,3.84
-3.300622,55.98002,2019,4,20,110,2019-04-20,16,18.37,2.08,0,23.85
-3.300622,55.98002,2019,4,20,110,2019-04-20,17,17.34,1.61,0,76.09
-3.300622,55.98002,2019,4,20,110,2019-04-20,18,15.46,1.23,0,97.31
-3.300622,55.98002,2019,4,20,110,2019-04-20,19,13.98,1.29,0,99.93
-3.300622,55.98002,2019,4,20,110,2019-04-20,20,13.28,1.29,0,99.91
-3.300622,55.98002,2019,4,20,110,2019-04-20,21,12.62,1.29,0,99.84
-3.300622,55.98002,2019,4,20,110,2019-04-20,22,12,1.36,0,99.88
-3.300622,55.98002,2019,4,20,110,2019-04-20,23,11.49,1.52,0,100
-3.300622,55.98002,2019,4,21,111,2019-04-21,0,11.15,1.8,0,99.84
-3.300622,55.98002,2019,4,21,111,2019-04-21,1,10.9,2.16,0,99.72
-3.300622,55.98002,2019,4,21,111,2019-04-21,2,10.61,2.49,0,99.9
-3.300622,55.98002,2019,4,21,111,2019-04-21,3,10.27,2.59,0,99.91
-3.300622,55.98002,2019,4,21,111,2019-04-21,4,9.9,2.6,0,99.84
-3.300622,55.98002,2019,4,21,111,2019-04-21,5,9.74,2.72,0,99.99
-3.300622,55.98002,2019,4,21,111,2019-04-21,6,10.2,3.05,0,97.04
-3.300622,55.98002,2019,4,21,111,2019-04-21,7,10.8,3.14,0,99.02
-3.300622,55.98002,2019,4,21,111,2019-04-21,8,11.75,2.99,0,98.61
-3.300622,55.98002,2019,4,21,111,2019-04-21,9,13.24,2.97,0,99.55
-3.300622,55.98002,2019,4,21,111,2019-04-21,10,14.97,3.37,0,95.02
-3.300622,55.98002,2019,4,21,111,2019-04-21,11,16.26,3.68,0,76.43
-3.300622,55.98002,2019,4,21,111,2019-04-21,12,17.08,3.96,0,44.1
-3.300622,55.98002,2019,4,21,111,2019-04-21,13,17.37,4.12,0,63.72
-3.300622,55.98002,2019,4,21,111,2019-04-21,14,17.33,4.13,0,55.29
-3.300622,55.98002,2019,4,21,111,2019-04-21,15,16.96,3.96,0,41.98
-3.300622,55.98002,2019,4,21,111,2019-04-21,16,16.39,3.61,0,50.41
-3.300622,55.98002,2019,4,21,111,2019-04-21,17,15.37,3.06,0,37.75
-3.300622,55.98002,2019,4,21,111,2019-04-21,18,13.53,2.41,0,18.83
-3.300622,55.98002,2019,4,21,111,2019-04-21,19,11.61,2.35,0,11.05
-3.300622,55.98002,2019,4,21,111,2019-04-21,20,10.94,2.6,0,18.95
-3.300622,55.98002,2019,4,21,111,2019-04-21,21,10.48,2.81,0,18.45
-3.300622,55.98002,2019,4,21,111,2019-04-21,22,10,2.93,0,5.35
-3.300622,55.98002,2019,4,21,111,2019-04-21,23,9.48,2.96,0,5.9
-3.300622,55.98002,2019,4,22,112,2019-04-22,0,8.94,2.87,0,54.32
-3.300622,55.98002,2019,4,22,112,2019-04-22,1,8.39,2.69,0,2.88
-3.300622,55.98002,2019,4,22,112,2019-04-22,2,7.91,2.51,0,0.08
-3.300622,55.98002,2019,4,22,112,2019-04-22,3,7.51,2.25,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,4,7.15,1.99,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,5,7.52,1.83,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,6,9.8,2.06,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,7,11.44,2.78,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,8,12.83,2.99,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,9,14.73,3.67,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,10,16.15,4.47,0,1.02
-3.300622,55.98002,2019,4,22,112,2019-04-22,11,16.76,4.82,0,0.84
-3.300622,55.98002,2019,4,22,112,2019-04-22,12,16.95,4.85,0,2.29
-3.300622,55.98002,2019,4,22,112,2019-04-22,13,16.87,4.71,0,0.72
-3.300622,55.98002,2019,4,22,112,2019-04-22,14,16.55,4.51,0,5.46
-3.300622,55.98002,2019,4,22,112,2019-04-22,15,16.1,4.26,0,10.11
-3.300622,55.98002,2019,4,22,112,2019-04-22,16,15.32,3.94,0,14.62
-3.300622,55.98002,2019,4,22,112,2019-04-22,17,13.91,3.6,0,55.73
-3.300622,55.98002,2019,4,22,112,2019-04-22,18,12.05,3.31,0,91.4
-3.300622,55.98002,2019,4,22,112,2019-04-22,19,10.51,3.37,0,84.48
-3.300622,55.98002,2019,4,22,112,2019-04-22,20,9.51,3.33,0,60.41
-3.300622,55.98002,2019,4,22,112,2019-04-22,21,8.66,3.37,0,76.24
-3.300622,55.98002,2019,4,22,112,2019-04-22,22,8.16,3.71,0,90.24
-3.300622,55.98002,2019,4,22,112,2019-04-22,23,7.96,3.92,0,67.86
-3.300622,55.98002,2019,4,23,113,2019-04-23,0,7.7,3.83,0,85.32
-3.300622,55.98002,2019,4,23,113,2019-04-23,1,7.49,3.72,0,91.38
-3.300622,55.98002,2019,4,23,113,2019-04-23,2,7.37,3.49,0,99.72
-3.300622,55.98002,2019,4,23,113,2019-04-23,3,7.12,3.3,0,89.48
-3.300622,55.98002,2019,4,23,113,2019-04-23,4,7.34,3.79,0,98.27
-3.300622,55.98002,2019,4,23,113,2019-04-23,5,7.33,3.83,0,76.76
-3.300622,55.98002,2019,4,23,113,2019-04-23,6,8.04,3.86,0,81.39
-3.300622,55.98002,2019,4,23,113,2019-04-23,7,9.05,4.07,0,63.84
-3.300622,55.98002,2019,4,23,113,2019-04-23,8,10.31,4.5,0,66.17
-3.300622,55.98002,2019,4,23,113,2019-04-23,9,11.4,5.01,0,99.55
-3.300622,55.98002,2019,4,23,113,2019-04-23,10,12.16,5.49,0,99.91
-3.300622,55.98002,2019,4,23,113,2019-04-23,11,12.64,5.67,0,100
-3.300622,55.98002,2019,4,23,113,2019-04-23,12,12.77,5.66,0,99.91
-3.300622,55.98002,2019,4,23,113,2019-04-23,13,12.78,5.58,0,98.21
-3.300622,55.98002,2019,4,23,113,2019-04-23,14,12.58,5.52,0,97.27
-3.300622,55.98002,2019,4,23,113,2019-04-23,15,12.04,5.52,0,92.77
-3.300622,55.98002,2019,4,23,113,2019-04-23,16,11.15,5.51,0,96.02
-3.300622,55.98002,2019,4,23,113,2019-04-23,17,9.9,5.41,0,73.07
-3.300622,55.98002,2019,4,23,113,2019-04-23,18,8.57,5.12,0,67.31
-3.300622,55.98002,2019,4,23,113,2019-04-23,19,7.63,4.86,0,87.73
-3.300622,55.98002,2019,4,23,113,2019-04-23,20,7.37,4.91,0,58.15
-3.300622,55.98002,2019,4,23,113,2019-04-23,21,7.23,4.88,0,82.85
-3.300622,55.98002,2019,4,23,113,2019-04-23,22,7.01,4.62,0,38.28
-3.300622,55.98002,2019,4,23,113,2019-04-23,23,6.71,4.21,0,64.5
-3.300622,55.98002,2019,4,24,114,2019-04-24,0,6.4,4,0.01,74.07
-3.300622,55.98002,2019,4,24,114,2019-04-24,1,6.3,4.21,0.01,85.39
-3.300622,55.98002,2019,4,24,114,2019-04-24,2,6.26,4.25,0.01,67.27
-3.300622,55.98002,2019,4,24,114,2019-04-24,3,6.16,4.13,0.02,71.35
-3.300622,55.98002,2019,4,24,114,2019-04-24,4,6.19,4.23,0.02,52.99
-3.300622,55.98002,2019,4,24,114,2019-04-24,5,6.51,4.58,0.01,61.66
-3.300622,55.98002,2019,4,24,114,2019-04-24,6,7.26,4.9,0.01,87.93
-3.300622,55.98002,2019,4,24,114,2019-04-24,7,8.51,5.34,0,90.95
-3.300622,55.98002,2019,4,24,114,2019-04-24,8,9.9,5.8,0,91.91
-3.300622,55.98002,2019,4,24,114,2019-04-24,9,10.88,6.2,0,79.73
-3.300622,55.98002,2019,4,24,114,2019-04-24,10,11.49,6.49,0,76.41
-3.300622,55.98002,2019,4,24,114,2019-04-24,11,12.01,6.62,0,67.23
-3.300622,55.98002,2019,4,24,114,2019-04-24,12,12.18,6.66,0,78.91
-3.300622,55.98002,2019,4,24,114,2019-04-24,13,11.99,6.63,0,94.71
-3.300622,55.98002,2019,4,24,114,2019-04-24,14,11.56,6.49,0,99.71
-3.300622,55.98002,2019,4,24,114,2019-04-24,15,10.87,6.23,0,99.8
-3.300622,55.98002,2019,4,24,114,2019-04-24,16,9.87,6.02,0.01,99.38
-3.300622,55.98002,2019,4,24,114,2019-04-24,17,8.98,5.76,0.02,95.84
-3.300622,55.98002,2019,4,24,114,2019-04-24,18,8.33,5.41,0.05,90.8
-3.300622,55.98002,2019,4,24,114,2019-04-24,19,7.93,5.12,0.06,87.13
-3.300622,55.98002,2019,4,24,114,2019-04-24,20,7.75,5.02,0.08,93.37
-3.300622,55.98002,2019,4,24,114,2019-04-24,21,7.76,4.42,0.13,99.2
-3.300622,55.98002,2019,4,24,114,2019-04-24,22,8.01,3.38,0.16,99.35
-3.300622,55.98002,2019,4,24,114,2019-04-24,23,8.35,2.68,0.17,97.55
-3.300622,55.98002,2019,4,25,115,2019-04-25,0,8.5,2.45,0.05,99.83
-3.300622,55.98002,2019,4,25,115,2019-04-25,1,8.18,1.88,0.02,99.84
-3.300622,55.98002,2019,4,25,115,2019-04-25,2,7.96,1.81,0.01,81.54
-3.300622,55.98002,2019,4,25,115,2019-04-25,3,7.9,1.85,0,88.76
-3.300622,55.98002,2019,4,25,115,2019-04-25,4,7.23,1.89,0,51.8
-3.300622,55.98002,2019,4,25,115,2019-04-25,5,7.38,2.14,0,43.28
-3.300622,55.98002,2019,4,25,115,2019-04-25,6,8.58,2.53,0,27.83
-3.300622,55.98002,2019,4,25,115,2019-04-25,7,9.76,2.45,0,13.8
-3.300622,55.98002,2019,4,25,115,2019-04-25,8,11.33,2.85,0,31.39
-3.300622,55.98002,2019,4,25,115,2019-04-25,9,12.35,3.77,0.02,60.12
-3.300622,55.98002,2019,4,25,115,2019-04-25,10,12.73,4.48,0.03,98.12
-3.300622,55.98002,2019,4,25,115,2019-04-25,11,12.65,5.07,0.05,98.41
-3.300622,55.98002,2019,4,25,115,2019-04-25,12,12.21,5.53,0.07,100
-3.300622,55.98002,2019,4,25,115,2019-04-25,13,11.48,5.47,0.09,100
-3.300622,55.98002,2019,4,25,115,2019-04-25,14,11.02,5.23,0.12,99.26
-3.300622,55.98002,2019,4,25,115,2019-04-25,15,10.73,4.77,0.19,99.7
-3.300622,55.98002,2019,4,25,115,2019-04-25,16,10.4,4.15,0.22,99.66
-3.300622,55.98002,2019,4,25,115,2019-04-25,17,10.26,3.66,0.23,100
-3.300622,55.98002,2019,4,25,115,2019-04-25,18,9.69,2.97,0.2,97.81
-3.300622,55.98002,2019,4,25,115,2019-04-25,19,8.73,2.63,0.15,78.66
-3.300622,55.98002,2019,4,25,115,2019-04-25,20,8.28,2.86,0.12,99.04
-3.300622,55.98002,2019,4,25,115,2019-04-25,21,8.04,2.79,0.11,72.41
-3.300622,55.98002,2019,4,25,115,2019-04-25,22,7.73,2.69,0.08,87.58
-3.300622,55.98002,2019,4,25,115,2019-04-25,23,7.48,2.74,0.04,82.45
-3.300622,55.98002,2019,4,26,116,2019-04-26,0,7.35,2.78,0.02,82.45
-3.300622,55.98002,2019,4,26,116,2019-04-26,1,7.06,2.81,0.01,48.41
-3.300622,55.98002,2019,4,26,116,2019-04-26,2,6.8,2.89,0.01,37.4
-3.300622,55.98002,2019,4,26,116,2019-04-26,3,6.64,3.01,0.01,65.64
-3.300622,55.98002,2019,4,26,116,2019-04-26,4,6.31,3.19,0.02,79.46
-3.300622,55.98002,2019,4,26,116,2019-04-26,5,6.26,3.67,0.05,86.83
-3.300622,55.98002,2019,4,26,116,2019-04-26,6,6.83,4.12,0.15,82.4
-3.300622,55.98002,2019,4,26,116,2019-04-26,7,7.83,4.88,0.14,73.41
-3.300622,55.98002,2019,4,26,116,2019-04-26,8,8.55,5.18,0.07,66.44
-3.300622,55.98002,2019,4,26,116,2019-04-26,9,9.52,5.47,0.09,69.57
-3.300622,55.98002,2019,4,26,116,2019-04-26,10,11.13,5.8,0.11,68.98
-3.300622,55.98002,2019,4,26,116,2019-04-26,11,12.29,6.11,0.08,87.53
-3.300622,55.98002,2019,4,26,116,2019-04-26,12,12.91,6.4,0.08,94.91
-3.300622,55.98002,2019,4,26,116,2019-04-26,13,13.09,6.58,0.12,98.8
-3.300622,55.98002,2019,4,26,116,2019-04-26,14,12.71,6.63,0.2,99.97
-3.300622,55.98002,2019,4,26,116,2019-04-26,15,11.85,6.46,0.19,99.53
-3.300622,55.98002,2019,4,26,116,2019-04-26,16,10.81,5.99,0.12,99.12
-3.300622,55.98002,2019,4,26,116,2019-04-26,17,9.91,5.24,0.13,100
-3.300622,55.98002,2019,4,26,116,2019-04-26,18,9.15,4.7,0.13,99.27
-3.300622,55.98002,2019,4,26,116,2019-04-26,19,8.4,4.71,0.22,99.9
-3.300622,55.98002,2019,4,26,116,2019-04-26,20,7.8,4.67,0.26,99.91
-3.300622,55.98002,2019,4,26,116,2019-04-26,21,7.32,4.24,0.26,97.27
-3.300622,55.98002,2019,4,26,116,2019-04-26,22,6.94,4.26,0.34,93.74
-3.300622,55.98002,2019,4,26,116,2019-04-26,23,6.78,4.58,0.48,96.15
-3.300622,55.98002,2019,4,27,117,2019-04-27,0,6.78,4.6,0.51,97.68
-3.300622,55.98002,2019,4,27,117,2019-04-27,1,6.71,4.28,0.35,81.85
-3.300622,55.98002,2019,4,27,117,2019-04-27,2,6.59,3.7,0.12,65.65
-3.300622,55.98002,2019,4,27,117,2019-04-27,3,6.34,3.09,0.05,72.47
-3.300622,55.98002,2019,4,27,117,2019-04-27,4,6.21,2.57,0.06,77.46
-3.300622,55.98002,2019,4,27,117,2019-04-27,5,6.42,2.18,0.11,77.84
-3.300622,55.98002,2019,4,27,117,2019-04-27,6,6.81,1.87,0.18,86.19
-3.300622,55.98002,2019,4,27,117,2019-04-27,7,7.38,1.36,0.22,79.16
-3.300622,55.98002,2019,4,27,117,2019-04-27,8,8.42,1.59,0.22,77.73
-3.300622,55.98002,2019,4,27,117,2019-04-27,9,9.19,1.71,0.28,84.95
-3.300622,55.98002,2019,4,27,117,2019-04-27,10,9.9,1.69,0.32,89.66
-3.300622,55.98002,2019,4,27,117,2019-04-27,11,10.61,1.74,0.3,80.02
